date,home_team,away_team,tournament,result,home_elo,away_elo,elo_diff,home_legacy,away_legacy,legacy_diff,home_win_rate,away_win_rate,home_gd_pg,away_gd_pg,home_federation_AFC,home_federation_CAF,home_federation_CONCACAF,home_federation_CONMEBOL,home_federation_OFC,home_federation_OTHER,home_federation_UEFA,away_federation_AFC,away_federation_CAF,away_federation_CONCACAF,away_federation_CONMEBOL,away_federation_OFC,away_federation_OTHER,away_federation_UEFA
2024-07-05,Germany,Spain,UEFA Euro,0,1928.4809140312063,2005.6904733201968,-77.20955928899048,1912.3355619838462,1973.6820475055797,-61.346485521733484,0.6,0.8,0.9,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-05,Portugal,France,UEFA Euro,1,1917.0000536986392,1997.694287231927,-80.69423353328784,1869.4132352033118,1923.672399024065,-54.2591638207532,0.6,0.5,0.9,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-06,England,Switzerland,UEFA Euro,1,1943.711278538147,1848.2444201597718,95.46685837837526,1912.6884040753946,1787.3385941307629,125.34980994463172,0.4,0.4,0.5,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-06,Netherlands,Turkey,UEFA Euro,2,1946.1313009815765,1794.4486887033738,151.68261227820267,1903.2303447522645,1745.718789006049,157.51155574621544,0.7,0.4,2.1,-0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-06,Uruguay,Brazil,Copa América,1,1932.0327257032704,1972.828447270634,-40.795721567363444,1821.6514642739169,1986.0625597074475,-164.4110954335306,0.7,0.3,1.8,0.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-07-06,Colombia,Panama,Copa América,2,1996.7333505446957,1731.6324783452387,265.10087219945694,1822.4866983812685,1635.2082750179347,187.2784233633338,0.9,0.6,1.6,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024-07-09,Spain,France,UEFA Euro,2,2018.1922395669917,1994.0435889892085,24.1486505777832,1973.8023799334542,1923.9527849642463,49.84959496920783,0.8,0.4,1.9,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-09,Argentina,Canada,Copa América,2,2073.8405949546914,1746.8517525333548,326.9888424213366,1934.3171718082644,1626.1858683368011,308.1313034714633,0.8,0.3,1.3,-0.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2024-07-10,Uruguay,Colombia,Copa América,0,1933.9028513106034,2002.4476973375185,-68.54484602691514,1822.716955261291,1824.0704022424748,-1.3534469811836516,0.7,0.9,1.8,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-07-10,Netherlands,England,UEFA Euro,0,1955.558442522185,1939.422270249898,16.136172272287013,1903.404738883278,1912.8160702254472,-9.411331342169206,0.7,0.3,2.1,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-13,Canada,Uruguay,Copa América,1,1742.6237519259037,1921.0191314836597,-178.3953795577561,1626.8243121685289,1823.7726287166279,-196.948316548099,0.3,0.6,-0.5,1.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2024-07-14,Spain,England,UEFA Euro,2,2033.0819404867243,1956.1648346146933,76.91710587203102,1973.9686340893848,1912.925112028826,61.043522060558644,0.8,0.4,1.8,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2024-07-14,Argentina,Colombia,Copa América,2,2078.0685955621425,2015.3314171644622,62.73717839768028,1935.2360282417915,1825.1919843441287,110.04404389766273,0.9,0.9,1.7,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-04,Tanzania,Ethiopia,African Cup of Nations qualification,1,1475.3841927163965,1418.115361808311,57.26883090808542,1440.486891195614,1456.7220950821381,-16.235203886524232,0.3,0.2,-0.3,-0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-04,Sudan,Niger,African Cup of Nations qualification,2,1452.5796487437726,1346.2932619167573,106.28638682701535,1444.6033933974554,1405.0856211100304,39.51777228742503,0.5,0.2,0.2,-0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-04,Comoros,Gambia,African Cup of Nations qualification,1,1450.4340601253004,1452.54909107377,-2.115030948469439,1322.160276386249,1449.8536435224273,-127.69336713617827,0.5,0.3,0.5,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-04,Libya,Rwanda,African Cup of Nations qualification,1,1531.688764848646,1450.4798921072186,81.20887274142751,1531.65434147022,1441.3580828155937,90.2962586546264,0.7,0.3,1.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-05,Bolivia,Venezuela,FIFA World Cup qualification,2,1542.6642267195741,1789.9603380321855,-247.2961113126114,1571.5480890288306,1676.7249573780548,-105.17686834922415,0.2,0.4,-1.6,0.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-05,Argentina,Chile,FIFA World Cup qualification,2,2091.2104390347827,1729.44988956135,361.7605494734328,1936.600996793074,1791.8604024190129,144.74059437406117,0.9,0.3,1.7,0.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-05,Qatar,United Arab Emirates,FIFA World Cup qualification,0,1721.4143490725453,1627.0055262091075,94.40882286343776,1635.0250930952977,1608.192234416129,26.832858679168794,0.8,0.5,1.1,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Iran,Kyrgyzstan,FIFA World Cup qualification,2,1847.808961068228,1459.3575697748643,388.4513912933637,1783.9374750809293,1371.1611354511751,412.77633962975415,0.7,0.4,1.3,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Iraq,Oman,FIFA World Cup qualification,2,1728.4258824022643,1644.5894407617104,83.83644164055386,1620.7670478081222,1635.0083563232668,-14.24130851514451,0.8,0.5,1.3,0.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,South Korea,Palestine,FIFA World Cup qualification,1,1814.788958488029,1494.5787577143903,320.2102007736387,1766.9813868247509,1444.98974318525,321.9916436395008,0.5,0.3,1.2,-0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Jordan,Kuwait,FIFA World Cup qualification,1,1689.5994742335295,1458.799333899837,230.80014033369253,1587.8175348650132,1571.9953337974748,15.822201067538344,0.8,0.3,1.7,-0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Japan,China PR,FIFA World Cup qualification,2,1884.0130942882797,1532.9713767684698,351.04171751980994,1797.104265813506,1644.7224374900686,152.38182832343728,0.8,0.2,2.5,-0.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Australia,Bahrain,FIFA World Cup qualification,0,1808.1975660388987,1585.2475305153143,222.95003552358435,1768.3667595115057,1598.837450393186,169.52930911831982,0.8,0.4,2.2,0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Saudi Arabia,Indonesia,FIFA World Cup qualification,1,1639.777884161773,1490.9042560800156,148.8736280817575,1664.2281319757483,1448.9390524066232,215.28907956912508,0.5,0.4,0.8,-0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Uzbekistan,North Korea,FIFA World Cup qualification,2,1743.9523946032377,1527.7305988743383,216.22179572889945,1636.4031572184365,1575.8661389116273,60.53701830680916,0.6,0.3,1.2,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-05,Sri Lanka,Cambodia,AFC Asian Cup qualification,1,1030.960475704637,1133.9296141113796,-102.96913840674256,1154.154064693093,1124.058367842809,30.095696850283957,0.1,0.2,-0.9,-0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-05,Timor-Leste,Mongolia,AFC Asian Cup qualification,2,963.2781866169454,1130.8138269473861,-167.53564033044074,1110.6569664822453,1193.0666490370622,-82.40968255481698,0.1,0.2,-2.8,-1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-05,Tunisia,Madagascar,African Cup of Nations qualification,2,1724.1683198491194,1466.813958084775,257.3543617643443,1688.8825958784687,1414.0135957269842,274.86900015148444,0.3,0.5,0.3,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-05,Central African Republic,Lesotho,African Cup of Nations qualification,2,1404.0709734912962,1373.4056168679351,30.66535662336105,1384.688215194745,1335.0272915400383,49.66092365470672,0.5,0.2,1.1,-0.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-05,Algeria,Equatorial Guinea,African Cup of Nations qualification,2,1749.4549155318248,1521.664557160088,227.79035837173683,1667.2061985296248,1439.7214362143543,227.48476231527047,0.5,0.4,0.9,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-05,Guinea-Bissau,Eswatini,African Cup of Nations qualification,2,1445.747459275682,1340.5137204957216,105.2337387799605,1412.3263281581999,1337.5892839469286,74.73704421127127,0.2,0.1,-0.8,-0.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-05,Congo,South Sudan,African Cup of Nations qualification,2,1394.7555071414251,1305.0320505019197,89.72345663950546,1476.8490207960074,1336.3850296824885,140.4639911135189,0.2,0.1,-1.1,-1.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-05,Malawi,Burundi,African Cup of Nations qualification,0,1454.7138176791677,1438.2208269033315,16.492990775836233,1443.8528088863484,1407.1328723867523,36.71993649959609,0.5,0.3,0.6,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-05,Ghana,Angola,African Cup of Nations qualification,0,1614.8117958045075,1559.4542337591386,55.35756204536892,1672.068867145699,1534.2229598527715,137.84590729292745,0.3,0.5,-0.4,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Samoa,American Samoa,FIFA World Cup qualification,2,1321.4486869508296,1153.7823284203448,167.66635853048479,1347.9517269379487,1195.727849317264,152.2238776206848,0.4,0.1,-0.7,-6.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-06,Cook Islands,Tonga,FIFA World Cup qualification,0,1274.4775695885107,1179.1390642277888,95.33850536072191,1323.1080585795319,1285.1017461630506,38.00631241648125,0.2,0.1,-2.8,-3.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-06,Peru,Colombia,FIFA World Cup qualification,1,1739.8039833828075,2002.189573691822,-262.38559030901456,1721.3731579423131,1827.584570395727,-106.21141245341391,0.3,0.8,-0.1,1.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-06,Uruguay,Paraguay,FIFA World Cup qualification,1,1900.914085163623,1669.882674805942,231.0314103576809,1827.0390288226251,1717.0962640565956,109.94276476602954,0.4,0.2,1.0,-0.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-06,Brazil,Ecuador,FIFA World Cup qualification,2,1970.958321663301,1842.3956163810822,128.56270528221876,1989.1698366540386,1733.2947389023586,255.87509775167996,0.3,0.5,0.3,0.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-06,DR Congo,Guinea,African Cup of Nations qualification,2,1573.775816962769,1567.2379781732154,6.537838789553689,1538.3390696608317,1571.4084248842482,-33.06935522341655,0.2,0.6,0.1,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Brunei,Macau,AFC Asian Cup qualification,2,1051.163044250828,1041.7541926019933,9.408851648834798,1040.8463055945408,1099.6574338471037,-58.81112825256287,0.3,0.2,-3.6,-1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-06,Morocco,Gabon,African Cup of Nations qualification,2,1808.6175256456602,1530.7957520167674,277.82177362889274,1698.1234672608512,1541.4707732508373,156.65269401001387,0.7,0.3,1.4,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Egypt,Cape Verde,African Cup of Nations qualification,2,1725.4882592345034,1624.2052237437858,101.28303549071757,1728.5163468035014,1530.2578051196324,198.258541683869,0.4,0.6,0.4,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Togo,Liberia,African Cup of Nations qualification,1,1490.098410930126,1380.703567689915,109.394843240211,1496.3287944257393,1418.635912905567,77.69288152017225,0.4,0.3,0.2,-0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-06,Ivory Coast,Zambia,African Cup of Nations qualification,2,1725.0124982447426,1523.8079439807495,201.20455426399303,1733.2503616481772,1563.7529587980973,169.49740285007988,0.5,0.2,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Sierra Leone,Chad,African Cup of Nations qualification,1,1423.2400100307602,1302.5214852435302,120.71852478723008,1441.2464680215758,1366.182041394238,75.06442662733775,0.2,0.2,-0.7,-1.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-06,Mali,Mozambique,African Cup of Nations qualification,1,1659.0950202374165,1491.5204490366136,167.5745712008029,1593.9752206112241,1460.542728253928,133.43249235729604,0.4,0.4,0.7,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Kenya,Zimbabwe,African Cup of Nations qualification,1,1494.5980200206623,1422.131020810713,72.46699920994934,1468.9202795379517,1513.6349120732768,-44.71463253532511,0.3,0.1,0.3,-0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,South Africa,Uganda,African Cup of Nations qualification,1,1639.2310260247702,1443.5389466975694,195.69207932720087,1636.306677304681,1537.788356187732,98.51832111694898,0.3,0.4,0.8,-0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-06,Senegal,Burkina Faso,African Cup of Nations qualification,1,1783.7992654102457,1576.5842427618873,207.2150226483584,1708.4675334707058,1549.1335135101317,159.3340199605741,0.7,0.3,1.3,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-07,Nigeria,Benin,African Cup of Nations qualification,2,1632.4193144343606,1488.8344293044545,143.58488512990607,1701.8947790496004,1478.1472602566712,223.7475187929292,0.5,0.2,0.4,-0.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-07,Cameroon,Namibia,African Cup of Nations qualification,2,1639.9112698082688,1520.7237286325312,119.18754117573758,1686.3926970311566,1430.4189142149385,255.9737828162181,0.3,0.3,0.2,-0.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-07,Mauritania,Botswana,African Cup of Nations qualification,2,1482.5406185004726,1435.0624692261613,47.47814927431136,1426.1108416316572,1458.4160091738297,-32.30516754217251,0.1,0.4,-0.7,-0.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-08,Gambia,Tunisia,African Cup of Nations qualification,0,1452.451691502256,1730.0949881900128,-277.6432966877569,1449.8798129161296,1689.0272095012992,-239.14739658516964,0.2,0.3,-0.4,0.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-09,Samoa,Tonga,FIFA World Cup qualification,2,1330.2757346197213,1199.4225858403959,130.85314877932547,1347.1235069383513,1281.317364665363,65.80614227298838,0.5,0.2,0.6,-3.4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-09,Madagascar,Comoros,African Cup of Nations qualification,1,1460.8872897438816,1450.5314596968144,10.35583004706723,1414.3962070484174,1323.3371000902769,91.05910695814055,0.5,0.5,0.5,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-09,Morocco,Lesotho,African Cup of Nations qualification,2,1813.99619992459,1358.8141530436922,455.1820468808978,1698.6521469660415,1335.257101871343,363.3950450946986,0.7,0.2,1.5,-0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-09,Equatorial Guinea,Togo,African Cup of Nations qualification,1,1514.8717585967656,1485.22072662946,29.6510319673057,1440.4158694427078,1496.2905712141098,-55.87470177140199,0.4,0.4,0.4,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-09,Niger,Ghana,African Cup of Nations qualification,1,1335.0407487366606,1596.283841834147,-261.2430930974865,1404.6226891478786,1672.5045927892597,-267.8819036413811,0.2,0.3,-0.4,-0.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-09,Ethiopia,DR Congo,African Cup of Nations qualification,0,1420.7290603913593,1589.4747738918031,-168.7457135004438,1456.4792854389066,1538.5246023692189,-82.04531693031231,0.2,0.3,-0.2,0.3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-09,Uganda,Congo,African Cup of Nations qualification,2,1451.705069222099,1406.713056481004,44.99201274109487,1537.3940071940492,1475.8999081174384,61.49409907661084,0.4,0.2,-0.4,-1.1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-09,Burundi,Senegal,African Cup of Nations qualification,0,1454.9797871868973,1775.2473923973089,-320.2676052104116,1407.3614602876096,1708.822871828911,-301.46141154130146,0.4,0.7,-0.5,1.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-09,Angola,Sudan,African Cup of Nations qualification,2,1577.982187729499,1463.8321619238693,114.15002580562964,1534.1890182133313,1444.6337992151234,89.55521899820792,0.5,0.6,0.6,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-10,Colombia,Argentina,FIFA World Cup qualification,2,1991.9776573264173,2094.7564624288125,-102.77880510239515,1828.3244221046089,1937.1757530839354,-108.85133097932658,0.7,0.9,1.7,1.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-10,Ecuador,Peru,FIFA World Cup qualification,2,1832.0599485626662,1750.0158997482122,82.04404881445407,1733.7629830117094,1721.4539948959996,12.30898811570978,0.4,0.3,0.2,0.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-10,Chile,Bolivia,FIFA World Cup qualification,0,1725.9038661673203,1568.4528498871402,157.45101628018006,1792.263199013865,1571.5553207973567,220.70787821650833,0.2,0.2,-0.3,-1.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-10,Oman,South Korea,FIFA World Cup qualification,0,1632.3770234082378,1803.1622084092874,-170.7851850010495,1635.0186544012292,1767.3007287515513,-132.2820743503221,0.4,0.4,0.5,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Paraguay,Brazil,FIFA World Cup qualification,2,1679.1891712607835,1981.2939894817168,-302.10481822093334,1716.8864258821482,1989.4949683494513,-272.6085424673031,0.2,0.4,-0.7,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-10,North Korea,Qatar,FIFA World Cup qualification,1,1520.5746410979466,1701.1706007045593,-180.59595960661272,1575.8594956378604,1635.5733109884825,-59.7138153506221,0.3,0.7,0.3,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Kyrgyzstan,Uzbekistan,FIFA World Cup qualification,0,1456.2678195943495,1751.1083523796294,-294.84053278527995,1372.0512859218054,1636.9708971522687,-264.91961123046326,0.3,0.6,0.2,1.2,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,United Arab Emirates,Iran,FIFA World Cup qualification,0,1647.2492745770935,1850.8987112487428,-203.64943667164926,1608.5354380765648,1784.236528437362,-175.70109036079725,0.5,0.7,1.0,1.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Kuwait,Iraq,FIFA World Cup qualification,1,1468.0987805237164,1740.6382997557369,-272.53951923202044,1571.6060034241652,1621.298583075094,-49.69257965092879,0.2,0.8,-0.5,1.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Palestine,Jordan,FIFA World Cup qualification,0,1506.205507793132,1680.30002760965,-174.09451981651796,1445.7138905692816,1587.9289514228983,-142.2150608536167,0.3,0.7,0.0,1.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Bahrain,Japan,FIFA World Cup qualification,0,1610.3044451543194,1887.7583927353883,-277.45394758106886,1598.7601109332127,1797.340470740441,-198.58035980722843,0.5,0.8,0.4,2.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Indonesia,Australia,FIFA World Cup qualification,1,1497.3692305658678,1783.1406513998936,-285.7714208340258,1449.1179147597493,1768.5406931644638,-319.42277840471456,0.4,0.7,-0.3,1.9,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,China PR,Saudi Arabia,FIFA World Cup qualification,0,1529.2260783213612,1633.3129096759208,-104.08683135455954,1643.9929390913708,1664.0679895027286,-20.07505041135778,0.1,0.5,-1.0,0.8,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-09-10,Zimbabwe,Cameroon,African Cup of Nations qualification,1,1425.4206824554847,1650.6281181810089,-225.2074357255242,1513.1321434399658,1686.1804530712345,-173.0483096312687,0.1,0.4,-0.5,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-10,Venezuela,Uruguay,FIFA World Cup qualification,1,1764.1717148646194,1891.6075887087816,-127.43587384416219,1677.6019138275462,1827.3481294767714,-149.74621564922518,0.4,0.4,0.3,1.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-10,Cambodia,Sri Lanka,AFC Asian Cup qualification,1,1129.321834113461,1035.5682557025557,93.75357841090522,1124.1264454032819,1152.0142234222428,-27.887778018960944,0.2,0.1,-0.2,-0.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-10,Macau,Brunei,AFC Asian Cup qualification,0,1026.1873803421483,1066.729856510673,-40.54247616852467,1098.8749576140617,1041.021165571766,57.85379204229571,0.1,0.4,-1.7,-2.9,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-10,Mongolia,Timor-Leste,AFC Asian Cup qualification,2,1107.6456853559566,986.4463282083748,121.19935714758185,1192.151166359273,1108.610038984116,83.54112737515698,0.2,0.2,-1.4,-2.3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2024-09-10,Gabon,Central African Republic,African Cup of Nations qualification,2,1525.4170777378376,1418.6624373155391,106.75464042229851,1541.4044687711228,1384.953732431684,156.45073633943866,0.3,0.5,-0.7,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-10,Botswana,Egypt,African Cup of Nations qualification,0,1421.2354097298619,1736.9517864310199,-315.71637670115797,1458.3009671051218,1728.5040873396595,-270.20312023453766,0.3,0.4,-0.3,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-10,Cape Verde,Mauritania,African Cup of Nations qualification,2,1612.7416965472694,1496.367677996772,116.37401855049734,1530.9385835154596,1426.5931474168608,104.34543609859884,0.6,0.2,0.2,-0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-10,Rwanda,Nigeria,African Cup of Nations qualification,1,1454.153048909865,1642.1593766866954,-188.0063277768304,1441.1470091708284,1701.5900620995335,-260.44305292870513,0.2,0.6,-0.1,0.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-10,Benin,Libya,African Cup of Nations qualification,2,1479.0943670521197,1528.0156080459997,-48.92124099388002,1478.2252687898667,1531.6545439606814,-53.42927517081466,0.2,0.6,-0.5,0.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-10,Zambia,Sierra Leone,African Cup of Nations qualification,2,1516.1602740486903,1417.8941327736702,98.26614127502012,1563.6077041987614,1441.0627286543227,122.54497554443878,0.2,0.2,-0.1,-0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-10,Liberia,Algeria,African Cup of Nations qualification,0,1385.581251990581,1756.247714095147,-370.6664621045661,1418.271178816955,1668.0929281828678,-249.82174936591286,0.3,0.5,-0.1,0.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-10,Burkina Faso,Malawi,African Cup of Nations qualification,2,1585.136115774824,1437.954857395602,147.18125837922207,1549.2742864806537,1443.9042828616698,105.3700036189839,0.2,0.4,-0.4,0.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-10,South Sudan,South Africa,African Cup of Nations qualification,0,1293.0745011623408,1631.0649035002407,-337.9904023378999,1335.9099845433889,1636.3174285867403,-300.40744404335146,0.1,0.2,-1.4,0.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-10,Eswatini,Mali,African Cup of Nations qualification,0,1329.2169593604237,1651.925445728028,-322.70848636760434,1337.6090436533393,1594.3349985097116,-256.72595485637225,0.1,0.4,-0.4,0.7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-10,Mozambique,Guinea-Bissau,African Cup of Nations qualification,2,1498.690023546002,1457.04422041098,41.645803135022106,1460.7129355109757,1412.7195179360524,47.99341757492334,0.4,0.2,0.0,-0.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-10,Chad,Ivory Coast,African Cup of Nations qualification,0,1307.8673625006202,1732.6601681768018,-424.7928056761816,1365.155258230517,1733.2153069102903,-368.06004867977344,0.2,0.6,-0.8,0.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024-09-10,Guinea,Tanzania,African Cup of Nations qualification,0,1551.5390212441814,1472.7704941333482,78.76852711083325,1571.384863038423,1440.6440862475092,130.74077679091374,0.5,0.2,0.7,-0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-09-10,Namibia,Kenya,African Cup of Nations qualification,0,1510.0068802597912,1491.3083583758905,18.69852188390064,1430.9798136833708,1469.0473970650937,-38.0675833817229,0.3,0.3,-0.2,0.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2024-10-10,Papua New Guinea,New Caledonia,FIFA World Cup qualification,0,1414.9034018416241,1512.0596721106856,-97.15627026906145,1435.1675509666102,1547.7317564529244,-112.56420548631422,0.3,0.6,-0.4,2.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024-10-10,Bolivia,Colombia,FIFA World Cup qualification,2,1591.2450071674318,2012.5773978332552,-421.33239066582337,1571.7271557957336,1829.503713897304,-257.77655810157034,0.3,0.7,-1.0,1.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-10-10,Ecuador,Paraguay,FIFA World Cup qualification,1,1844.3503776876255,1706.407315558963,137.9430621286624,1734.1830555140639,1716.5993441516762,17.583711362387703,0.4,0.2,0.1,-0.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-10-10,Venezuela,Argentina,FIFA World Cup qualification,1,1769.7906062494792,2074.1567219219746,-304.3661156724954,1678.4082493370413,1937.856510269995,-259.44826093295364,0.3,0.8,0.0,1.4,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-10-10,Chile,Brazil,FIFA World Cup qualification,0,1703.1117088870287,1954.0758451835372,-250.9641362965085,1792.0019417979336,1989.8761888747579,-197.8742470768243,0.2,0.4,-0.1,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-10-10,Fiji,Solomon Islands,FIFA World Cup qualification,2,1509.5119791116388,1487.324982187714,22.186996923924653,1550.1778319913076,1539.3695651044313,10.808266886876254,0.6,0.4,1.5,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2024-10-10,Bahrain,Indonesia,FIFA World Cup qualification,1,1604.9162897849806,1508.1922242456121,96.72406553936844,1598.7988503097936,1449.3732127269773,149.4256375828163,0.5,0.4,0.2,-0.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-10,Uzbekistan,Iran,FIFA World Cup qualification,1,1756.062793083501,1858.4647729836124,-102.40197990011143,1637.4827243057546,1784.5045127469657,-147.02178844121113,0.7,0.7,1.3,1.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024-10-10,United Arab Emirates,North Korea,FIFA World Cup qualification,1,1639.6832128422238,1528.2153336854624,111.46787915676146,1609.0441109868566,1575.5638547044919,33.480256282364735,0.5,0.3,1.0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0
